x_volume_ml,UV 1_280_mAU,UV 2_295_mAU,UV 3_0_mAU,Cond_mS/cm,% Cond_%,Conc B_%,System flow_ml/min,System linear flow_cm/h,PreC pressure_MPa,DeltaC pressure_MPa,Sample flow_ml/min,Sample linear flow_cm/h,Sample pressure_MPa,pH_None,System pressure_MPa,PostC pressure_MPa,Cond temp_°C,xUV cell path length_cm,Sample flow (CV/h)_CV/h,System flow (CV/h)_CV/h
0.9737217426300049,1.464978575706482,,,,16.868240356445312,99.19998931884766,8.000016212463379,,,,,,,,0.5045236945152283,,,,,685.7156982421875
0.9872113466262817,1.534270167350769,,,16.811267852783203,,,,0.0,,,0.0,0.0,,,0.5048167705535889,,,,0.0,
1.000494360923767,1.595457911491394,,,,,,,,,,,,,,0.504977822303772,,,0.20000000298023224,,
1.0137665271759033,1.6570626497268677,1.362924337387085,0.0,16.810976028442383,,,,,,,,,,,0.503393292427063,,,,,
1.0269862413406372,1.7203353643417358,,,,,,,,,,,,,3.1045074462890625,0.5033892393112183,,,,,
1.040527105331421,1.78126060962677,,,16.811338424682617,,,,,,,,,,,0.5050516724586487,,,,,
1.0538363456726074,1.8210586309432983,,,,,,,,,,,,,,0.5033307075500488,,,,,
1.0671111345291138,1.8608566522598267,,,16.81231117248535,,,,,,,,,0.007285884115844965,,0.5038363337516785,,,,,
1.080320119857788,1.900763988494873,1.6843382120132446,0.0,,,,,,,0.0025694184005260468,,,,,0.5041628479957581,0.42909783124923706,,,,
1.0937739610671997,1.940718173980713,,,16.81380844116211,,,,,0.4316672086715698,,,,,,0.5030357241630554,,,,,
1.1070746183395386,1.9697011709213257,,,,16.819135665893555,99.19998931884766,8.000016212463379,,,,,,,,0.5048817992210388,,,,,685.7156982421875
1.1203404664993286,1.9913697242736816,,,16.815412521362305,,,,0.0,,,0.0,0.0,,,0.5032276511192322,,,,0.0,
1.1335747241973877,2.0131702423095703,,,,,,,,,,,,,,0.5034292340278625,,,0.20000000298023224,,
1.1470744609832764,2.0361573696136475,1.8925800323486328,0.0,16.816884994506836,,,,,,,,,,,0.5031259655952454,,,,,
1.1603938341140747,2.0579869747161865,,,,,,,,,,,,,3.281768321990967,0.5034584403038025,,,,,
1.1736563444137573,2.069398880004883,,,16.818191528320312,,,,,,,,,,,0.5029787421226501,,,,,
1.1868757009506226,2.080810785293579,,,,,,,,,,,,,,0.5038350820541382,,,,,
1.2003217935562134,2.0919716358184814,,,16.819398880004883,,,,,,,,,0.00712463166564703,,0.5010082721710205,,22.68487548828125,,,
1.2136367559432983,2.1029651165008545,2.0034713745117188,0.0,,,,,,,0.0023030382581055164,,,,,0.504755437374115,0.4293498694896698,,,,
1.226896047592163,2.1111912727355957,,,16.820419311523438,,,,,0.43165308237075806,,,,,,0.5030538439750671,,,,,
1.2401281595230103,2.116649627685547,,,,16.81134033203125,99.19998931884766,8.000016212463379,,,,,,,,0.5035498738288879,,,,,685.7156982421875
1.2535830736160278,2.122126817703247,,,16.821514129638672,,,,0.0,,,0.0,0.0,,,0.5023345351219177,,,,0.0,
1.2669655084609985,2.127770185470581,,,,,,,,,,,,,,0.5039631128311157,,,0.20000000298023224,,
1.2802296876907349,2.133413553237915,2.0587587356567383,0.0,16.822362899780273,,,,,,,,,,,0.502944827079773,,,,,
1.2934480905532837,2.136739492416382,,,,,,,,,,,,,3.4799728393554688,0.5038551092147827,,,,,
1.3068294525146484,2.1400654315948486,,,16.82323455810547,,,,,,,,,,,0.5014714598655701,,,,,
1.3201991319656372,2.142648935317993,,,,,,,,,,,,,,0.504835844039917,,,,,
1.3334804773330688,2.144737482070923,,,16.824024200439453,,,,,,,,,0.007110768463462591,,0.502711296081543,,,,,
1.346703052520752,2.146409034729004,2.080162525177002,0.0,,,,,,,0.0023031935561448336,,,,,0.5032840371131897,0.4294828474521637,,,,
1.3600962162017822,2.1464126110076904,,,16.82467269897461,,,,,0.4317860007286072,,,,,,0.5019087195396423,,,,,
1.3735326528549194,2.1462011337280273,,,,16.818191528320312,99.19998931884766,8.000016212463379,,,,,,,,0.5036818385124207,,,,,685.7156982421875
1.3867994546890259,2.1440553665161133,,,16.82509994506836,,,,0.0,,,0.0,0.0,,,0.5023375153541565,,,,0.0,
1.400010347366333,2.141909599304199,,,,,,,,,,,,,,0.5031458139419556,,,0.20000000298023224,,
1.4133660793304443,2.1396546363830566,2.0950675010681152,0.0,16.82557487487793,,,,,,,,,,,0.5014573931694031,,,,,
1.4267711639404297,2.137352705001831,,,,,,,,,,,,,3.62429141998291,0.5049769878387451,,,,,
1.440029501914978,2.134185314178467,,,16.82599449157715,,,,,,,,,,,0.5028933882713318,,,,,
1.4532520771026611,2.1297197341918945,,,,,,,,,,,,,,0.5031903386116028,,,,,
1.4666094779968262,2.125122308731079,,,16.826358795166016,,,,,,,,,0.007078466936945915,,0.5022780895233154,,22.660919189453125,,,
1.480098843574524,2.119338274002075,2.0939624309539795,0.0,,,,,,,0.0026263988111168146,,,,,0.5041703581809998,0.42936229705810547,,,,
1.4933607578277588,2.1135542392730713,,,16.826717376708984,,,,,0.43198874592781067,,,,,,0.502383828163147,,,,,
1.506590723991394,2.1061739921569824,,,,16.82323455810547,99.19998931884766,8.000016212463379,,,,,,,,0.5040237307548523,,,,,685.7156982421875
1.5198750495910645,2.0987937450408936,,,16.827295303344727,,,,0.0,,,0.0,0.0,,,0.5015659332275391,,,,0.0,
1.5333101749420166,2.0916645526885986,,,,,,,,,,,,,,0.505408525466919,,,0.20000000298023224,,
1.5465972423553467,2.084702730178833,2.0740034580230713,0.0,16.82769012451172,,,,,,,,,,,0.5031912326812744,,,,,
1.5598524808883667,2.0752274990081787,,,,,,,,,,,,,3.6993355751037598,0.503104567527771,,,,,
1.5731253623962402,2.0632386207580566,,,16.82815933227539,,,,,,,,,,,0.502361536026001,,,,,
1.5866456031799316,2.0512311458587646,,,,,,,,,,,,,,0.5041548013687134,,,,,
1.5999348163604736,2.039057493209839,,,16.828510284423828,,,,,,,,,0.007036848925054073,,0.5021980404853821,,,,,
1.6131646633148193,2.026883840560913,2.0329859256744385,0.0,,,,,,,0.0021780587267130613,,,,,0.5040884613990784,0.4297049343585968,,,,
1.6263879537582397,2.011937379837036,,,16.829225540161133,,,,,0.43188291788101196,,,,,,0.501990795135498,,,,,
1.6398916244506836,1.9969910383224487,,,,16.82599449157715,99.19998931884766,8.000016212463379,,,,,,,,0.5048766732215881,,,,,685.7156982421875
1.6531656980514526,1.9827868938446045,,,16.830039978027344,,,,0.0,,,0.0,0.0,,,0.5025864243507385,,,,0.0,
1.666398048400879,1.9690778255462646,,,,,,,,,,,,,,0.5032198429107666,,,0.20000000298023224,,
1.6796070337295532,1.954649567604065,1.9825042486190796,0.0,16.830785751342773,,,,,,,,,,,0.5026379823684692,,,,,
1.6932162046432495,1.937345266342163,,,,,,,,,,,,,3.715876817703247,0.5046249032020569,,,,,
1.7064908742904663,1.9202557802200317,,,16.8314266204834,,,,,,,,,,,0.5019116401672363,,,,,
1.7197275161743164,1.905100703239441,,,,,,,,,,,,,,0.5034183263778687,,,,,
1.7329189777374268,1.88994562625885,,,16.83209991455078,,,,,,,,,0.007180144544690847,,0.5014709830284119,,22.657867431640625,,,
1.7464346885681152,1.873672604560852,1.91019868850708,0.0,,,,,,,0.0022967024706304073,,,,,0.5056487321853638,0.4291849732398987,,,,
1.7597174644470215,1.8566542863845825,,,16.83284568786621,,,,,0.43148162961006165,,,,,,0.5031172037124634,,,,,
1.7729781866073608,1.8405014276504517,,,,16.82815933227539,99.19998931884766,8.000016212463379,,,,,,,,0.5032421350479126,,,,,685.7156982421875
1.7861735820770264,1.8256467580795288,,,16.833648681640625,,,,0.0,,,0.0,0.0,,,0.5022823214530945,,,,0.0,
1.7997697591781616,1.810792088508606,,,,,,,,,,,,,,0.5058863759040833,,,0.20000000298023224,,
1.8130507469177246,1.7924898862838745,1.8351670503616333,0.0,16.834562301635742,,,,,,,,,,,0.5020696520805359,,,,,
1.8262890577316284,1.773325800895691,,,,,,,,,,,,,3.691166639328003,0.5034394264221191,,,,,
1.8394873142242432,1.7557579278945923,,,16.835554122924805,,,,,,,,,,,0.5016979575157166,,,,,
1.8530079126358032,1.7381900548934937,,,,,,,,,,,,,,0.5054178833961487,,,,,
1.8662868738174438,1.7189966440200806,,,16.836793899536133,,,,,,,,,0.007035015616565943,,0.503158688545227,,,,,
1.879546046257019,1.6973649263381958,1.7596474885940552,0.0,,,,,,,0.001891117193736136,,,,,0.5028440356254578,0.42942771315574646,,,,
1.892757773399353,1.6782467365264893,,,16.838193893432617,,,,,0.43131884932518005,,,,,,0.502244770526886,,,,,
1.906342625617981,1.661642074584961,,,,16.8314266204834,99.19998931884766,8.000016212463379,,,,,,,,0.5052874088287354,,,,,685.7156982421875
1.919616460800171,1.6450374126434326,,,16.83987808227539,,,,0.0,,,0.0,0.0,,,0.5019334554672241,,,,0.0,
1.932870864868164,1.625568151473999,,,,,,,,,,,,,,0.5037955045700073,,,0.20000000298023224,,
1.9460811614990234,1.6060988903045654,1.6743873357772827,0.0,16.841922760009766,,,,,,,,,,,0.5022327899932861,,,,,
1.9595732688903809,1.589402437210083,,,,,,,,,,,,,3.6407899856567383,0.504758358001709,,,,,
1.9728758335113525,1.5727059841156006,,,16.843994140625,,,,,,,,,,,0.5029042363166809,,,,,
1.9861161708831787,1.5538737773895264,,,,,,,,,,,,,,0.50323486328125,,,,,
1.999328374862671,1.5336177349090576,,,16.84597396850586,,,,,,,,,0.007259265519678593,,0.5024393796920776,,22.642578125,,,
2.0129058361053467,1.5140807628631592,1.57771635055542,0.0,,,,,,,0.0022607254795730114,,,,,0.504737913608551,0.42879587411880493,,,,
2.026196241378784,1.497420072555542,,,16.84800910949707,,,,,0.4310566186904907,,,,,,0.5024439692497253,,,,,
2.039430618286133,1.4801461696624756,,,,16.835556030273438,99.19998931884766,8.000016212463379,,,,,,,,0.503301739692688,,,,,685.7156982421875
2.0526487827301025,1.4604194164276123,,,16.850479125976562,,,,0.0,,,0.0,0.0,,,0.5022477507591248,,,,0.0,
2.066129207611084,1.440692663192749,,,,,,,,,,,,,,0.5045083165168762,,,0.20000000298023224,,
2.079418659210205,1.422083854675293,1.4834028482437134,0.0,16.853342056274414,,,,,,,,,,,0.5032666921615601,,,,,
2.092658519744873,1.4042203426361084,,,,,,,,,,,,,3.5775129795074463,0.5025879144668579,,,,,
2.1058900356292725,1.3834443092346191,,,16.856586456298828,,,,,,,,,,,0.5019291639328003,,,,,
2.1194255352020264,1.3619401454925537,,,,,,,,,,,,,,0.5040271878242493,,,,,
2.1327385902404785,1.3404359817504883,,,16.86008644104004,,,,,,,,,0.007016886491328478,,0.5022249817848206,,,,,
2.1459827423095703,1.3223793506622314,1.3824070692062378,0.0,,,,,,,0.002337890677154064,,,,,0.5026370882987976,0.4285421073436737,,,,
2.159209966659546,1.3035175800323486,,,16.86379051208496,,,,,0.43088003993034363,,,,,,0.5023499727249146,,,,,
2.172666549682617,1.2821552753448486,,,,16.843994140625,99.19998931884766,8.000016212463379,,,,,,,,0.5031481385231018,,,,,685.7156982421875
2.1859753131866455,1.2607929706573486,,,16.867422103881836,,,,0.0,,,0.0,0.0,,,0.5027216672897339,,,,0.0,
2.1992275714874268,1.241056203842163,,,,,,,,,,,,,,0.5022333264350891,,,0.20000000298023224,,
2.212456226348877,1.2237577438354492,1.2751823663711548,0.0,16.870941162109375,,,,,,,,,,,0.5019341111183167,,,,,
2.2259669303894043,1.203737735748291,,,,,,,,,,,,,3.5105936527252197,0.5025413036346436,,,,,
2.239302635192871,1.1837177276611328,,,16.87420082092285,,,,,,,,,,,0.502249002456665,,,,,
2.252549409866333,1.1636977195739746,,,,,,,,,,,,,,0.5018344521522522,,,,,
2.2657790184020996,1.1465423107147217,,,16.87702178955078,,,,,,,,,0.007131884805858135,,0.5023592114448547,,22.6075439453125,,,
2.2792210578918457,1.1278977394104004,1.1745678186416626,0.0,,,,,,,0.0019207359291613102,,,,,0.5013262629508972,0.4287460446357727,,,,
2.292525291442871,1.1082603931427002,,,16.879432678222656,,,,,0.43066686391830444,,,,,,0.5037767887115479,,,,,
2.3057854175567627,1.088623046875,,,,16.856586456298828,99.19998931884766,8.000016212463379,,,,,,,,0.5030436515808105,,,,,685.7156982421875
2.319030523300171,1.0711214542388916,,,16.881595611572266,,,,0.0,,,0.0,0.0,,,0.5020010471343994,,,,0.0,
2.3325116634368896,1.054680347442627,,,,,,,,,,,,,,0.5014959573745728,,,0.20000000298023224,,
2.34586763381958,1.0349690914154053,1.086316704750061,0.0,16.883813858032227,,,,,,,,,,,0.5021464228630066,,,,,
2.3591320514678955,1.0152578353881836,,,,,,,,,,,,,3.444863796234131,0.5020884871482849,,,,,
2.3723599910736084,0.9961597323417664,,,16.886077880859375,,,,,,,,,,,0.5028994083404541,,,,,
2.3857686519622803,0.9795145392417908,,,,,,,,,,,,,,0.5004602074623108,,,,,
2.3990979194641113,0.9620236158370972,,,16.888328552246094,,,,,,,,,0.007192579563707113,,0.5034393668174744,,,,,
2.412353992462158,0.943686842918396,1.0039379596710205,0.0,,,,,,,0.0019265133887529373,,,,,0.5023362040519714,0.4284868538379669,,,,
2.4255714416503906,0.9253500699996948,,,16.890623092651367,,,,,0.43041330575942993,,,,,,0.5026763081550598,,,,,
2.4390182495117188,0.9099258184432983,,,,16.87420082092285,99.19998931884766,8.000016212463379,,,,,,,,0.5013694167137146,,,,,685.7156982421875
2.452416181564331,0.895229697227478,,,16.893035888671875,,,,0.0,,,0.0,0.0,,,0.5031769871711731,,,,0.0,
2.4656739234924316,0.877900242805481,,,,,,,,,,,,,,0.5021519660949707,,,0.20000000298023224,,
2.478895664215088,0.8605707883834839,0.9255571365356445,0.0,16.895435333251953,,,,,,,,,,,0.5027204155921936,,,,,
2.492279291152954,0.8449083566665649,,,,,,,,,,,,,3.3806629180908203,0.4999151825904846,,,,,
2.505650758743286,0.8317464590072632,,,16.897689819335938,,,,,,,,,,,0.5042096376419067,,,,,
2.5189218521118164,0.8179197311401367,,,,,,,,,,,,,,0.5024361610412598,,,,,
2.532175302505493,0.8025417327880859,,,16.899921417236328,,,,,,,,,0.007158580236136913,,0.5019701719284058,,22.55767822265625,,,
2.5455408096313477,0.7871637344360352,0.8548711538314819,0.0,,,,,,,0.0018127744551748037,,,,,0.5010105967521667,0.42854344844818115,,,,
2.5590054988861084,0.7745072841644287,,,16.902170181274414,,,,,0.43035629391670227,,,,,,0.503512442111969,,,,,
2.57226824760437,0.7618508338928223,,,,16.886077880859375,99.19998931884766,8.000016212463379,,,,,,,,0.5023586750030518,,,,,685.7156982421875
2.58548903465271,0.7477771043777466,,,16.904460906982422,,,,0.0,,,0.0,0.0,,,0.5032171607017517,,,,0.0,
2.598809003829956,0.7335458993911743,,,,,,,,,,,,,,0.5006319880485535,,,0.20000000298023224,,
2.6122264862060547,0.7208038568496704,0.79060959815979,0.0,16.90692901611328,,,,,,,,,,,0.5036889910697937,,,,,
2.625497579574585,0.7090545892715454,,,,,,,,,,,,,3.321660280227661,0.5017285346984863,,,,,
2.6387228965759277,0.6967631578445435,,,16.909530639648438,,,,,,,,,,,0.5017128586769104,,,,,
2.6520447731018066,0.6832066774368286,,,,,,,,,,,,,,0.501098096370697,,,,,
2.6655380725860596,0.6700135469436646,,,16.91209602355957,,,,,,,,,0.007095899898558855,,0.5040609836578369,,,,,
2.6788318157196045,0.6600905656814575,0.7266490459442139,0.0,,,,,,,0.001948920777067542,,,,,0.5022828578948975,0.4276924431324005,,,,
2.6920523643493652,0.6501675844192505,,,16.91474151611328,,,,,0.42964133620262146,,,,,,0.5032939910888672,,,,,
2.7053122520446777,0.6387549638748169,,,,16.897687911987305,99.19998931884766,8.000016212463379,,,,,,,,0.5003032684326172,,,,,685.7156982421875
2.7187838554382324,0.6269699335098267,,,16.917320251464844,,,,0.0,,,0.0,0.0,,,0.5040833950042725,,,,0.0,
2.7320566177368164,0.6160306930541992,,,,,,,,,,,,,,0.5019559264183044,,,0.20000000298023224,,
2.745295524597168,0.6059372425079346,0.6632674932479858,0.0,16.91976547241211,,,,,,,,,,,0.5027722120285034,,,,,
2.7585434913635254,0.5954136848449707,,,,,,,,,,,,,3.271260976791382,0.5015695095062256,,,,,
2.7721035480499268,0.584244966506958,,,16.92200469970703,,,,,,,,,,,0.5038215517997742,,,,,
2.7853994369506836,0.5730762481689453,,,,,,,,,,,,,,0.5018674731254578,,,,,
2.798618793487549,0.5645408630371094,,,16.924171447753906,,,,,,,,,0.007234640885144472,,0.5025296211242676,,22.499725341796875,,,
2.811823606491089,0.5560054779052734,0.627841591835022,0.0,,,,,,,0.002032119780778885,,,,,0.5010462403297424,0.42821359634399414,,,,
2.8253509998321533,0.5469539165496826,,,16.92622184753418,,,,,0.43024569749832153,,,,,,0.5059729218482971,,,,,
2.8386270999908447,0.5379023551940918,,,,16.909530639648438,99.19998931884766,8.000016212463379,,,,,,,,0.502230703830719,,,,,685.7156982421875
2.851860761642456,0.5295156240463257,,,16.928064346313477,,,,0.0,,,0.0,0.0,,,0.502769410610199,,,,0.0,
2.8650765419006348,0.5226801633834839,,,,,,,,,,,,,,0.5015867948532104,,,0.20000000298023224,,
2.8786792755126953,0.5153061151504517,0.5906097888946533,0.0,16.929658889770508,,,,,,,,,,,0.5061770081520081,,,,,
2.891965866088867,0.5066753625869751,,,,,,,,,,,,,3.228545665740967,0.5027358531951904,,,,,
2.905197858810425,0.49804461002349854,,,16.931167602539062,,,,,,,,,,,0.503096878528595,,,,,
2.918379783630371,0.4908311665058136,,,,,,,,,,,,,,0.501116156578064,,,,,
2.9319119453430176,0.48377513885498047,,,16.932647705078125,,,,,,,,,0.007329326588660479,,0.5061208009719849,,,,,
2.9451913833618164,0.4758704900741577,0.5431454181671143,0.0,,,,,,,0.0018298253417015076,,,,,0.5022415518760681,0.4280427098274231,,,,
2.9584155082702637,0.4678715467453003,,,16.934158325195312,,,,,0.4298725128173828,,,,,,0.5028915405273438,,,,,
2.971616506576538,0.4604147672653198,,,,16.92200469970703,99.19998931884766,8.000016212463379,,,,,,,,0.5015885829925537,,,,,685.7156982421875
2.9852185249328613,0.45422303676605225,,,16.935842514038086,,,,0.0,,,0.0,0.0,,,0.5059981346130371,,,,0.0,
2.998502254486084,0.4470585584640503,,,,,,,,,,,,,,0.5016635656356812,,,0.20000000298023224,,
3.011742115020752,0.43892133235931396,0.5035049915313721,0.0,16.937713623046875,,,,,,,,,,,0.5031909942626953,,,,,
3.0249407291412354,0.43078410625457764,,,,,,,,,,,,,3.1923611164093018,0.5007033348083496,,,,,
3.0384480953216553,0.42413651943206787,,,16.93982696533203,,,,,,,,,,,0.5051114559173584,,,,,
